[ID],label,statement,subject(s),speaker,speaker's job title,state info,party affiliation,venue
4750,FALSE,"""Government is demonetizing the 5000 Rupee currency note from next week.""",Economy,Fake Notification,N/A,Federal,None,Social Media
4722,FALSE,"""Winter vacations in Sindh have been extended until February 15th, 2025 due to cold wave.""",Education,Fake Notification,N/A,Sindh,None,Facebook
4589,FALSE,"""TikTok star Hareem Shah has been appointed as a minister in the caretaker cabinet.""",Politics/Viral,Fake Notification,N/A,Federal,None,Twitter (X)
4643,FALSE,"""Pashto language has been banned in private schools in Peshawar.""",Culture,Fake Notification,N/A,KPK,None,Twitter (X)
4684,FALSE,"""WhatsApp will be permanently banned in Pakistan starting January 1, 2025.""",Tech,Fake Notification,N/A,Federal,None,WhatsApp
4758,FALSE,"""Singer Aima Baig has been arrested for money laundering at Lahore Airport.""",Showbiz,Fake Tweet,N/A,Punjab,None,Twitter (X)
4806,FALSE,"""Singer Aima Baig has been arrested for money laundering at Lahore Airport.""",Showbiz,Fake Tweet,N/A,Punjab,None,Twitter (X)
4691,FALSE,"""Babar Azam has retired from all formats of cricket after World Cup loss.""",Sports,Fake Tweet,N/A,Federal,None,Twitter (X)
4576,FALSE,"""Pakistan Air Force has bombed Kabul airport in retaliation for cross-border fire.""",War,Fake Twitter,N/A,Federal,None,Twitter (X)
4697,TRUE,"""Actor Khalid Butt passes away in Lahore after a prolonged illness.""",Showbiz,Family Member,N/A,Punjab,N/A,Obituary
428,TRUE,The United States is one of only seven nations that allows elective abortions after 20 weeks post-fertilization.,abortion,family-foundation,nan,Virginia,organization,a Facebook post.
4696,FALSE,"""Hania Aamir has been cast in a Netflix series alongside Shah Rukh Khan.""",Showbiz,Fan Page,N/A,Sindh,None,Twitter (X)
4264,TRUE,Houston is the third-most toxic city in the United States of America.,"economy,energy,environment",farouk-shami,Businessman,Texas,democrat,a debate.
1802,FALSE,We have killed lots of innocent people in the state of Texas.,"crime,legal-issues",farouk-shami,Businessman,Texas,democrat,a Democratic debate
4303,FALSE,"My opponent... lost 43,000 jobs in Houston since he took over; we are losing jobs.",economy,farouk-shami,Businessman,Texas,democrat,a debate
4714,TRUE,"""Dr. Aafia Siddiqui meets her sister in US prison after 20 years.""",Current Affairs,Fauzia Siddiqui,Family,International,N/A,News Interview
4675,TRUE,"""FBR blocks SIM cards of over 500,000 non-filers.""",Economy,FBR Spokesperson,Govt Official,Federal,N/A,Notification
4571,FALSE,"""All Chinese engineers have left Dasu Dam project after security threats.""",Security,Fearmongering,N/A,KPK,None,Facebook
4702,FALSE,"""New 'Zombie Virus' found in Karachi water supply.""",Healthcare,Fearmongering Post,N/A,Sindh,None,WhatsApp
4809,TRUE,"""Actor Feroze Khan served defamation notices to fellow artists over domestic violence allegations.""",Showbiz,Feroze Khan,Actor,Sindh,N/A,Legal Notice
4761,TRUE,"""Actor Feroze Khan served defamation notices to fellow artists over domestic violence allegations.""",Showbiz,Feroze Khan,Actor,Sindh,N/A,Legal Notice
3853,FALSE,Says Ted Strickland admits his record on jobs and taxes is mixed and spotty.,"job-accomplishments,state-finances,voting-record",fighting-ohio-pac,nan,Ohio,republican,Fighting for Ohio PAC ad
4609,TRUE,"""KP Finance Department releases 'Citizen Budget 2024-25' focusing on social protection.""",Economy,Finance Minister KP,Govt Minister,KPK,PTI,Press Release
4642,TRUE,"""KP Finance Department releases 'Citizen Budget 2024-25' focusing on social protection.""",Economy,Finance Minister KP,Govt Minister,KPK,PTI,Press Release
3484,FALSE,Florida students take an array of standardized high stakes tests which eat up as much as 45 school days per year.,education,florida-badass-teachers-association,nan,Florida,none,a statement to the Miami Herald
2268,TRUE,"Nevada has been recently ranked No. 1 in unemployment, foreclosures, violent crime, personal bankruptcy and divorce.",gambling,florida-chamber-commerce,nan,Florida,none,a news article
666,FALSE,"Says unions take away hard-earned money of teachers, firefighters and police officers to play politics.",unions,florida-chamber-commerce,nan,Florida,none,a campaign-style ad.
3657,TRUE,"(Bill) McCollum also voted for numerous amendments to weaken the legislation, even voting to make trains less accessible to those in wheelchairs.",disability,florida-democratic-party,nan,Florida,democrat,a press release
3911,FALSE,A study ranked Florida No. 1 in government corruption under Gov. Rick Scott.,ethics,florida-democratic-party,nan,Florida,democrat,a Web video
532,FALSE,Says Rick Scott called education not a core function of the state.,"education,state-budget",florida-democratic-party,nan,Florida,democrat,a press release
2129,TRUE,"Bill McCollum explained his lack of action on mortgage fraud by saying, ""You can't do everything.""",housing,florida-democratic-party,nan,Florida,democrat,an e-mail press release
1647,TRUE,"Marco Rubio spent $400K of your tax dollars remodeling offices, and building a members-only lounge.",candidates-biography,florida-democratic-party,nan,Florida,democrat,a Facebook post
2251,FALSE,Says Romney supported a law that could have made most common forms of birth control illegal.,"abortion,sexuality",florida-democratic-party,nan,Florida,democrat,a mailer to voters
2405,FALSE,"Shows in a television ad that police took evidence fromSolantic, Rick Scotts new health care company, after allegations emerged that the company was engaging in fraud.","health-care,legal-issues,message-machine",florida-democratic-party,nan,Florida,democrat,a TV ad.
4219,TRUE,"Bill McCollum voted four times to raise his own pay, by a total of $51,000, and earns a congressional pension worth more than $75,000 a year.",candidates-biography,florida-democratic-party,nan,Florida,democrat,an advertisement by the Florida Democratic Party
4359,FALSE,"The Florida House is ""holding the FINAL public hearing"" of a controversial education bill in the middle of spring break...""when they hope (teachers) are not watching or listening.""",education,florida-education-association,nan,Florida,none,a statement on the group's Web site
3623,FALSE,Politicians and their corporate lobbyists are trying to take away my right to spend my paycheck how I want.,unions,florida-education-association,nan,Florida,none,a campaign-style ad.
4305,FALSE,Reporters have uncovered another Scott company accused of criminal acts. But Scott wont come clean.,"candidates-biography,crime,message-machine",florida-first-initiative,nan,Florida,none,in a TV ad.
1777,FALSE,Says Gov. Rick Scott is spending a quarter of a million of our tax dollars to robocall people.,state-budget,florida-voter,nan,Florida,none,"a robocall from the Pink Slip Rick website, played on MSNBC's ""Rachel Maddow"" show."
4521,TRUE,Claims Ohio Gov. John Kasich says climate change is a problem.,"climate-change,environment",florida-wildlife-federation,nan,Florida,none,a billboard message
2806,FALSE,Says state Senate candidate Aaron Bean voted to give health care subsidies to illegal immigrants.,"health-care,immigration",floridians-ethics-and-truth-politics,nan,Florida,republican,an attack ad
4575,TRUE,"""Pakistan hosts tripartite meeting with China and Afghanistan to discuss counter-terrorism.""",Diplomacy,FM Bilawal Bhutto,Foreign Minister,Federal,PPP,Meeting
1855,TRUE,"As a state senator, he (Obama) even refused to support a measure to stop sex businesses from opening near schools or places of worship!",legal-issues,focus-family-action,nan,nan,none,an article written by Tom Minnery
3361,FALSE,"Obama ""supports hate-crimes expansion ... potentially putting churches at risk if they preach the truth about homosexuality.""","civil-rights,crime,gays-and-lesbians,religion",focus-family-action,nan,nan,none,an article written by Tom Minnery
2109,FALSE,Among his (Obama's) pet projects is a bill ... which would commit the U.S. to spending 0.7 percent of gross national product on foreign aid.,foreign-policy,focus-family-action,nan,nan,none,an e-mail message
1854,FALSE,Says Scott Walker runs a state government that bans employees from talking about climate change.,environment,forecast-facts,nan,nan,organization,a statement on a web page.
4811,TRUE,"""Pakistan carries out precision military strikes against terrorist hideouts in Iran (Operation Marg Bar Sarmachar).""",War,Foreign Office,Govt Spokesperson,Federal,Govt,Official Statement
4763,TRUE,"""Pakistan carries out precision military strikes against terrorist hideouts in Iran (Operation Marg Bar Sarmachar).""",War,Foreign Office,Govt Spokesperson,Federal,Govt,Official Statement
4716,TRUE,"""Iranian President Ebrahim Raisi visits Pakistan to boost bilateral trade.""",Current Affairs,Foreign Office,Govt,Federal,N/A,Official Visit
4561,TRUE,"""Pakistan and India exchange lists of nuclear installations and prisoners on Jan 1, 2025.""",Security,Foreign Office,Govt Dept,Federal,N/A,Annual Protocol
4517,TRUE,"For now, we are still below average in the metro region.",government-efficiency,francis-kungu,nan,nan,none,a presentation
637,FALSE,Carol Shea-Porter wants to increase taxes on small business and job creators.,small-business,frank-guinta,"U.S. Congress, NH-First District",New Hampshire,republican,"an advertisement, “Veterans,”"
4452,FALSE,"In the United States, 50 percent of social services are provided by the Catholic church.","poverty,religion",frank-keating,Former governor of Oklahoma,Oklahoma,republican,an appearance on NBC's 'Meet the Press'
3425,FALSE,"Says that according to a study, under Obamas health care initiative, nearly 90 percent of people in Wisconsin with health insurance will have their costs go up by more than 30 percent.",health-care,frank-lasee,nan,nan,republican,an opinion column
2956,TRUE,Last year we spent more than $40 billion on highways. And Lord knows we need that. But thats more than we spent on Amtrak in its entire 40-year history.,"federal-budget,transportation",frank-lautenberg,U.S. Senator,New Jersey,democrat,an article on NOLA.com
1752,TRUE,"Says in our gun laws were allowing domestic abusers to sidestep this ban on getting a gun. The loophole allows a convicted abuser to walk into a gun show and walk out with a gun, no questions asked.","crime,guns,women",frank-lautenberg,U.S. Senator,New Jersey,democrat,a speech on the Senate floor
